row_id,embedding_seperated,embedding_model_name,sentence_embedding_method,feature_engenearing,grading_model,dataset_name,dataset_split,seed_data_split,shots,epochs,time_stamp,rmse,pears_correlation,p_value,accuracy,precision_macro,recall_macro,f1_macro,precision_micro,recall_micro,f1_micro,precision_weighted,recall_weighted,f1_weighted
145,True,embed_words_glove,add,cosine_similarity,Isotonic Regression,english,test_df,42,0,0,2023-05-28 01:08:16,0.7523630693758052,0.4750554310147336,7.79829493688493e-62,0.4272474513438369,0.6086009529663364,0.4643893984095834,0.4174434285760894,0.4272474513438369,0.4272474513438369,0.4272474513438369,0.6380859799819747,0.4272474513438369,0.4143383020358882
146,True,embed_words_glove,add,cosine_similarity,Isotonic Regression,english,validation_df,42,0,0,2023-05-28 01:08:16,0.7624555360716659,0.4339729869279017,3.297623560735605e-26,0.4092592592592592,0.5992511147276359,0.4445555334639892,0.3894661942274282,0.4092592592592592,0.4092592592592592,0.4092592592592592,0.621056966147269,0.4092592592592592,0.3811184031778482
147,True,embed_words_glove,add,cosine_similarity,Linear Regression,english,train_df,42,0,0,2023-05-28 01:08:16,0.803991688758193,0.3857446737012004,2.8985368410993835e-134,0.278792692613185,0.2625548367602016,0.2146073020341727,0.1251520349146591,0.278792692613185,0.278792692613185,0.278792692613185,0.4674386088318724,0.278792692613185,0.1854566284810544
148,True,embed_words_glove,add,cosine_similarity,Linear Regression,english,test_df,42,0,0,2023-05-28 01:08:16,0.7826734015093636,0.4046999865625606,8.822706450265294e-44,0.3188137164040778,0.2713922843030824,0.1901407745604549,0.1194277811332804,0.3188137164040778,0.3188137164040778,0.3188137164040778,0.5597619444556489,0.3188137164040778,0.2131287372209809
149,True,embed_words_glove,add,cosine_similarity,Linear Regression,english,validation_df,42,0,0,2023-05-28 01:08:16,0.7858176446560444,0.3727633856739492,3.0363517296923776e-19,0.3185185185185185,0.2614783458156952,0.2689521970062771,0.1656711915535444,0.3185185185185185,0.3185185185185185,0.3185185185185185,0.3868977411146085,0.3185185185185185,0.2133744483548405
150,True,embed_words_glove,add,cosine_similarity,Ridge Regression,english,train_df,42,0,0,2023-05-28 01:08:16,0.8040425504530457,0.3857446737012003,2.8985368411007017e-134,0.2782631718294943,0.2622959186341412,0.2145002605111075,0.1243729476121923,0.2782631718294943,0.2782631718294943,0.2782631718294943,0.4669562546013514,0.2782631718294943,0.1839452363525156
151,True,embed_words_glove,add,cosine_similarity,Ridge Regression,english,test_df,42,0,0,2023-05-28 01:08:16,0.7825675405620673,0.4046999865625607,8.822706450265294e-44,0.3178869323447637,0.3275579492970797,0.2276269240524917,0.142513111755284,0.3178869323447637,0.3178869323447637,0.3178869323447637,0.5630303532145011,0.3178869323447637,0.2118102231807866
152,True,embed_words_glove,add,cosine_similarity,Ridge Regression,english,validation_df,42,0,0,2023-05-28 01:08:16,0.785527431713691,0.3727633856739494,3.0363517296922053e-19,0.3222222222222222,0.2685912365271082,0.2717437228392081,0.168229872594199,0.3222222222222222,0.3222222222222222,0.3222222222222222,0.3982096324781695,0.3222222222222222,0.2172139393391765
153,True,embed_words_glove,add,cosine_similarity,Isotonic Regression,science,train_df,42,0,0,2023-05-28 01:08:16,1.147248320420603,0.1629863762274635,5.9058213587488135e-30,0.3122398001665279,0.3027980417848561,0.2378551563123216,0.2074793482043444,0.3122398001665279,0.3122398001665279,0.3122398001665279,0.3506047598543735,0.3122398001665279,0.2717888625011806
154,True,embed_words_glove,add,cosine_similarity,Isotonic Regression,science,test_df,42,0,0,2023-05-28 01:08:16,1.1830180190625563,0.1323738923111749,8.636933803644989e-07,0.2944606413994169,0.3259555105148919,0.2308856508166147,0.2001117488413087,0.2944606413994169,0.2944606413994169,0.2944606413994169,0.3709246339126552,0.2944606413994169,0.2554339206999239
155,True,embed_words_glove,add,cosine_similarity,Isotonic Regression,science,validation_df,42,0,0,2023-05-28 01:08:16,1.1564101663404691,0.1424892164322857,0.0001789090004585,0.2983988355167394,0.3562569397881783,0.2244461788347468,0.194436548597268,0.2983988355167394,0.2983988355167394,0.2983988355167394,0.3912008689695349,0.2983988355167394,0.2617737717109809
156,True,embed_words_glove,add,cosine_similarity,Linear Regression,science,train_df,42,0,0,2023-05-28 01:08:16,1.161318588175374,0.0504084548702915,0.0004737637051636,0.2943380516236469,0.1472277677013685,0.2195343298444145,0.1734949897958414,0.2943380516236469,0.2943380516236469,0.2943380516236469,0.2046868302554706,0.2943380516236469,0.2393537608682986
157,True,embed_words_glove,add,cosine_similarity,Linear Regression,science,test_df,42,0,0,2023-05-28 01:08:17,1.1946094302736563,0.002035843995038,0.9399441465034792,0.2755102040816326,0.1431098832434325,0.2115577238964059,0.1669044366406479,0.2755102040816326,0.2755102040816326,0.2755102040816326,0.1904480902680153,0.2755102040816326,0.2220488777334079
158,True,embed_words_glove,add,cosine_similarity,Linear Regression,science,validation_df,42,0,0,2023-05-28 01:08:17,1.167493709793864,0.0445444346460405,0.2436173523452704,0.2867540029112082,0.1471898690026914,0.2110589371456183,0.1685129078313689,0.2867540029112082,0.2867540029112082,0.2867540029112082,0.2107551870386018,0.2867540029112082,0.2392778124296569
159,True,embed_words_glove,add,cosine_similarity,Ridge Regression,science,train_df,42,0,0,2023-05-28 01:08:17,1.161318712371337,0.0504084548702916,0.0004737637051635,0.2943380516236469,0.1472277677013685,0.2195343298444145,0.1734949897958414,0.2943380516236469,0.2943380516236469,0.2943380516236469,0.2046868302554706,0.2943380516236469,0.2393537608682986
160,True,embed_words_glove,add,cosine_similarity,Ridge Regression,science,test_df,42,0,0,2023-05-28 01:08:17,1.194581487219856,0.0020358439950381,0.9399441465034204,0.2755102040816326,0.1431098832434325,0.2115577238964059,0.1669044366406479,0.2755102040816326,0.2755102040816326,0.2755102040816326,0.1904480902680153,0.2755102040816326,0.2220488777334079
161,True,embed_words_glove,add,cosine_similarity,Ridge Regression,science,validation_df,42,0,0,2023-05-28 01:08:17,1.1674910294459573,0.0445444346460403,0.2436173523452438,0.2867540029112082,0.1471898690026914,0.2110589371456183,0.1685129078313689,0.2867540029112082,0.2867540029112082,0.2867540029112082,0.2107551870386018,0.2867540029112082,0.2392778124296569
162,True,embed_words_glove,add,cosine_similarity,Isotonic Regression,beetle,train_df,42,0,0,2023-05-28 01:08:17,0.4538943301978674,0.3865127284298835,6.383095715871725e-165,0.6867443868739206,0.6861141027756817,0.6501760294039824,0.6505349348230738,0.6867443868739206,0.6867443868739206,0.6867443868739206,0.6863523524948866,0.6867443868739206,0.670400348490138
163,True,embed_words_glove,add,cosine_similarity,Isotonic Regression,beetle,test_df,42,0,0,2023-05-28 01:08:17,0.4553193208428676,0.3679515429920752,1.0283035043404161e-43,0.6895770392749244,0.6839815885868518,0.6454124694359065,0.6467511222333661,0.6895770392749244,0.6895770392749244,0.6895770392749244,0.6862987230742438,0.6895770392749244,0.6718335465310249
164,True,embed_words_glove,add,cosine_similarity,Isotonic Regression,beetle,validation_df,42,0,0,2023-05-28 01:08:17,0.4527782511290918,0.416979964418821,3.121746497229782e-29,0.6827794561933535,0.6934175531914893,0.6613243123336291,0.6586522879283421,0.6827794561933535,0.6827794561933535,0.6827794561933535,0.690585829530115,0.6827794561933535,0.6687966654943128
165,True,embed_words_glove,add,cosine_similarity,Linear Regression,beetle,train_df,42,0,0,2023-05-28 01:08:17,0.4626750432837301,0.3408273181060312,2.4388085641960135e-126,0.6737910189982729,0.6617583388736643,0.6535699956221166,0.6555837084219293,0.6737910189982729,0.6737910189982729,0.6737910189982729,0.6692604214513548,0.6737910189982729,0.6695682906298627
166,True,embed_words_glove,add,cosine_similarity,Linear Regression,beetle,test_df,42,0,0,2023-05-28 01:08:17,0.4622324670230719,0.3298279001077324,5.731483917116298e-35,0.6737160120845922,0.6572035559377332,0.6479873529530806,0.6503888724532583,0.6737160120845922,0.6737160120845922,0.6737160120845922,0.667972549076989,0.6737160120845922,0.6688050353201007
167,True,embed_words_glove,add,cosine_similarity,Linear Regression,beetle,validation_df,42,0,0,2023-05-28 01:08:17,0.4588077834820421,0.3927929047723313,7.551474633785686e-26,0.6888217522658611,0.6863009708737864,0.6773606181603076,0.6786104826546003,0.6888217522658611,0.6888217522658611,0.6888217522658611,0.6874524389170799,0.6888217522658611,0.6850141602074249
168,True,embed_words_glove,add,cosine_similarity,Ridge Regression,beetle,train_df,42,0,0,2023-05-28 01:08:17,0.4626755715150392,0.3408273181060312,2.4388085641960135e-126,0.674006908462867,0.6619947216327295,0.6537534818606486,0.6557755503352811,0.674006908462867,0.674006908462867,0.674006908462867,0.6694726278938045,0.674006908462867,0.6697654667971622
169,True,embed_words_glove,add,cosine_similarity,Ridge Regression,beetle,test_df,42,0,0,2023-05-28 01:08:17,0.4622281776928436,0.3298279001077324,5.731483917116298e-35,0.6737160120845922,0.6572035559377332,0.6479873529530806,0.6503888724532583,0.6737160120845922,0.6737160120845922,0.6737160120845922,0.667972549076989,0.6737160120845922,0.6688050353201007
170,True,embed_words_glove,add,cosine_similarity,Ridge Regression,beetle,validation_df,42,0,0,2023-05-28 01:08:17,0.4588518623792181,0.3927929047723313,7.551474633785686e-26,0.6888217522658611,0.6863009708737864,0.6773606181603076,0.6786104826546003,0.6888217522658611,0.6888217522658611,0.6888217522658611,0.6874524389170799,0.6888217522658611,0.6850141602074249
171,True,embed_words_glove,add,cosine_similarity,Isotonic Regression,ASAP_sas,train_df,42,0,0,2023-05-28 01:08:17,0.833009073149555,0.4750416417464264,0.0,0.418382597143806,0.377788550801659,0.3362029005064901,0.3048014896735558,0.418382597143806,0.418382597143806,0.418382597143806,0.5286167737688424,0.418382597143806,0.4033107331299959
172,True,embed_words_glove,add,cosine_similarity,Isotonic Regression,ASAP_sas,test_df,42,0,0,2023-05-28 01:08:17,0.8435098207330914,0.4744138459916828,9.771081314192535e-193,0.415165601394538,0.3737959129856806,0.3377872098404743,0.3058480055470591,0.415165601394538,0.415165601394538,0.415165601394538,0.5263171435889805,0.415165601394538,0.4053747387032423
173,True,embed_words_glove,add,cosine_similarity,Isotonic Regression,ASAP_sas,validation_df,42,0,0,2023-05-28 01:08:17,0.8433732568739228,0.4593690818892817,1.4105319825623904e-90,0.4026728646135967,0.3611435522566848,0.3234987369719466,0.2873742947760257,0.4026728646135967,0.4026728646135967,0.4026728646135967,0.5129446843582075,0.4026728646135967,0.3826616541483463
174,True,embed_words_glove,add,cosine_similarity,Linear Regression,ASAP_sas,train_df,42,0,0,2023-05-28 01:08:17,0.8599293775405559,0.4180999321478273,0.0,0.3602623713052142,0.2609156045373237,0.2053686041824985,0.1668031627089813,0.3602623713052142,0.3602623713052142,0.3602623713052142,0.5516458648354086,0.3602623713052142,0.3120559247089315
175,True,embed_words_glove,add,cosine_similarity,Linear Regression,ASAP_sas,test_df,42,0,0,2023-05-28 01:08:17,0.8687577407299327,0.421710693003512,1.710122418702741e-148,0.357350377687391,0.2608711656687304,0.2086807286932122,0.1694250133937598,0.357350377687391,0.357350377687391,0.357350377687391,0.5563480408071413,0.357350377687391,0.3164650666920933
176,True,embed_words_glove,add,cosine_similarity,Linear Regression,ASAP_sas,validation_df,42,0,0,2023-05-28 01:08:17,0.8640143076880529,0.4151991745929634,1.0860104104436732e-72,0.3521208599651365,0.2540063444832068,0.1999658809872092,0.1593205589641115,0.3521208599651365,0.3521208599651365,0.3521208599651365,0.5467467987681214,0.3521208599651365,0.3007432450517591
177,True,embed_words_glove,add,cosine_similarity,Ridge Regression,ASAP_sas,train_df,42,0,0,2023-05-28 01:08:17,0.8599307479121202,0.4180999321478273,0.0,0.3600132846230488,0.2610033735856523,0.2052471895500007,0.1665150246361978,0.3600132846230488,0.3600132846230488,0.3600132846230489,0.5520209340881931,0.3600132846230488,0.3115189700815956
178,True,embed_words_glove,add,cosine_similarity,Ridge Regression,ASAP_sas,test_df,42,0,0,2023-05-28 01:08:17,0.8687609245466641,0.421710693003512,1.710122418702741e-148,0.357931435212086,0.2623402701658785,0.2090623297960394,0.1695014714896981,0.357931435212086,0.357931435212086,0.3579314352120859,0.5600982123787362,0.357931435212086,0.3166542501916745
179,True,embed_words_glove,add,cosine_similarity,Ridge Regression,ASAP_sas,validation_df,42,0,0,2023-05-28 01:08:17,0.8640478407139043,0.4151991745929634,1.0860104104436732e-72,0.3521208599651365,0.2539677792967267,0.1999658809872092,0.1592786439329509,0.3521208599651365,0.3521208599651365,0.3521208599651365,0.5466830687330549,0.3521208599651365,0.3006739793059016
180,True,embed_words_glove,add,cosine_similarity,Isotonic Regression,biology,train_df,42,0,0,2023-05-28 01:08:17,0.5827697011037407,0.3455296864646346,2.041179009359358e-71,0.7171837708830548,0.2561962830872374,0.2779431518950715,0.2627374645188505,0.7171837708830548,0.7171837708830548,0.7171837708830548,0.731591820881369,0.7171837708830548,0.7220703347555286
181,True,embed_words_glove,add,cosine_similarity,Isotonic Regression,biology,test_df,42,0,0,2023-05-28 01:08:17,0.5973473739629478,0.39234570105094,7.725159178602179e-28,0.7423398328690808,0.25619662499146,0.276048951048951,0.2647662462848421,0.7423398328690808,0.7423398328690808,0.7423398328690808,0.7224054238857035,0.7423398328690808,0.7316643549134508
182,True,embed_words_glove,add,cosine_similarity,Isotonic Regression,biology,validation_df,42,0,0,2023-05-28 01:08:17,0.6075836024008434,0.3624015926605453,1.2954919339890132e-12,0.7,0.2535460992907801,0.273742816091954,0.2605033855033855,0.7,0.7,0.7,0.7049448384554767,0.7,0.7006872756872756
183,True,embed_words_glove,add,cosine_similarity,Linear Regression,biology,train_df,42,0,0,2023-05-28 01:08:17,0.5976439572008868,0.2717808643271271,8.101044051153028e-44,0.8229912490055689,0.2057478122513922,0.25,0.2257255073096225,0.8229912490055689,0.8229912490055689,0.822991249005569,0.6773145959397462,0.8229912490055689,0.7430804687726476
184,True,embed_words_glove,add,cosine_similarity,Linear Regression,biology,test_df,42,0,0,2023-05-28 01:08:17,0.614252270184428,0.3230800567868652,6.609473211252646e-19,0.8147632311977716,0.2036908077994429,0.25,0.2244819646968534,0.8147632311977716,0.8147632311977716,0.8147632311977716,0.6638391229118334,0.8147632311977716,0.7315986036081296
185,True,embed_words_glove,add,cosine_similarity,Linear Regression,biology,validation_df,42,0,0,2023-05-28 01:08:17,0.6237526990668747,0.2910903795046874,1.8428692984617608e-08,0.8055555555555556,0.2013888888888889,0.25,0.2230769230769231,0.8055555555555556,0.8055555555555556,0.8055555555555556,0.6489197530864198,0.8055555555555556,0.7188034188034188
186,True,embed_words_glove,add,cosine_similarity,Ridge Regression,biology,train_df,42,0,0,2023-05-28 01:08:17,0.5976454642261374,0.271780864327127,8.101044051153028e-44,0.8229912490055689,0.2057478122513922,0.25,0.2257255073096225,0.8229912490055689,0.8229912490055689,0.822991249005569,0.6773145959397462,0.8229912490055689,0.7430804687726476
187,True,embed_words_glove,add,cosine_similarity,Ridge Regression,biology,test_df,42,0,0,2023-05-28 01:08:17,0.6143533552638301,0.3230800567868652,6.609473211252646e-19,0.8147632311977716,0.2036908077994429,0.25,0.2244819646968534,0.8147632311977716,0.8147632311977716,0.8147632311977716,0.6638391229118334,0.8147632311977716,0.7315986036081296
188,True,embed_words_glove,add,cosine_similarity,Ridge Regression,biology,validation_df,42,0,0,2023-05-28 01:08:17,0.6238066822414078,0.2910903795046873,1.842869298461813e-08,0.8055555555555556,0.2013888888888889,0.25,0.2230769230769231,0.8055555555555556,0.8055555555555556,0.8055555555555556,0.6489197530864198,0.8055555555555556,0.7188034188034188
189,True,embed_words_glove,add,cosine_similarity,Isotonic Regression,sciEntsBank,train_df,42,0,0,2023-05-28 01:08:17,0.4682785417004493,0.3052604841729751,7.942962539913592e-163,0.6417614387728114,0.6341562592344248,0.592715668560515,0.5819168263500514,0.6417614387728114,0.6417614387728114,0.6417614387728114,0.636545759833532,0.6417614387728114,0.6105317965682743
190,True,embed_words_glove,add,cosine_similarity,Isotonic Regression,sciEntsBank,test_df,42,0,0,2023-05-28 01:08:17,0.4686743265102973,0.3128188451412762,2.871612162579119e-50,0.6450717260527533,0.6461177805422209,0.6010922902542224,0.5896786347764629,0.6450717260527533,0.6450717260527533,0.6450717260527533,0.6458187868298468,0.6450717260527533,0.6143055380768792
191,True,embed_words_glove,add,cosine_similarity,Isotonic Regression,sciEntsBank,validation_df,42,0,0,2023-05-28 01:08:17,0.4634742003984158,0.350437365170901,1.373745540180265e-32,0.6595744680851063,0.672737955346651,0.6184927138020705,0.6077277460477738,0.6595744680851063,0.6595744680851063,0.6595744680851063,0.6692404104220859,0.6595744680851063,0.6294954537733715
192,True,embed_words_glove,add,cosine_similarity,Linear Regression,sciEntsBank,train_df,42,0,0,2023-05-28 01:08:17,0.4729072445596042,0.2741687507284497,1.740264610539481e-130,0.6344882306268183,0.6173825035715074,0.5981313419300764,0.5958558015066437,0.6344882306268183,0.6344882306268183,0.6344882306268183,0.6244564559934135,0.6344882306268183,0.6184602339430847
193,True,embed_words_glove,add,cosine_similarity,Linear Regression,sciEntsBank,test_df,42,0,0,2023-05-28 01:08:17,0.4723039167432299,0.2896269117196473,4.970683337317587e-43,0.6381304951411384,0.6264989641219088,0.6055324694982435,0.6027401704225961,0.6381304951411384,0.6381304951411384,0.6381304951411384,0.6308809603329952,0.6381304951411384,0.6221088287569301
194,True,embed_words_glove,add,cosine_similarity,Linear Regression,sciEntsBank,validation_df,42,0,0,2023-05-28 01:08:17,0.467777011629974,0.3280334336270884,1.5540532365851232e-28,0.6429232192414431,0.636738892650659,0.6104074523190366,0.6059811142587347,0.6429232192414431,0.6429232192414431,0.6429232192414431,0.6387920393055471,0.6429232192414431,0.6243963629661272
195,True,embed_words_glove,add,cosine_similarity,Ridge Regression,sciEntsBank,train_df,42,0,0,2023-05-28 01:08:17,0.4729075600127774,0.2741687507284497,1.740264610539481e-130,0.6351494313673631,0.6182572271841316,0.5984933944311241,0.5961108428977857,0.6351494313673631,0.6351494313673631,0.6351494313673631,0.6251884015460574,0.6351494313673631,0.6188266187490754
196,True,embed_words_glove,add,cosine_similarity,Ridge Regression,sciEntsBank,test_df,42,0,0,2023-05-28 01:08:17,0.4723158564465716,0.2896269117196473,4.970683337317587e-43,0.6385932438685794,0.6271678685693972,0.6057749171014003,0.6028860590439992,0.6385932438685794,0.6385932438685794,0.6385932438685794,0.6314448118150083,0.6385932438685794,0.6223376581845498
197,True,embed_words_glove,add,cosine_similarity,Ridge Regression,sciEntsBank,validation_df,42,0,0,2023-05-28 01:08:17,0.4678088239731197,0.3280334336270883,1.5540532365851454e-28,0.6447733580018501,0.6393303980121191,0.6120125887556337,0.6075305009492544,0.6447733580018501,0.6447733580018501,0.6447733580018501,0.6411229896255036,0.6447733580018501,0.6259841688581982
198,True,embed_words_glove,add,cosine_similarity,Isotonic Regression,neural_networks,train_df,42,0,0,2023-05-28 01:08:17,0.7132420900043249,0.2003791647963454,1.7712752502320363e-05,0.331858407079646,0.1106194690265486,0.3333333333333333,0.1661129568106312,0.331858407079646,0.331858407079646,0.331858407079646,0.11013000234944,0.331858407079646,0.1653779437273983
199,True,embed_words_glove,add,cosine_similarity,Isotonic Regression,neural_networks,test_df,42,0,0,2023-05-28 01:08:17,0.7065415457449657,0.2094765310880551,0.0171939022344696,0.3565891472868217,0.1188630490956072,0.3333333333333333,0.1752380952380952,0.3565891472868217,0.3565891472868217,0.3565891472868217,0.1271558199627426,0.3565891472868217,0.1874640088593577
200,True,embed_words_glove,add,cosine_similarity,Isotonic Regression,neural_networks,validation_df,42,0,0,2023-05-28 01:08:17,0.6779470509957748,0.2426176055875368,0.0514994724072662,0.3538461538461538,0.1179487179487179,0.3333333333333333,0.1742424242424242,0.3538461538461538,0.3538461538461538,0.3538461538461538,0.125207100591716,0.3538461538461538,0.1849650349650349
201,True,embed_words_glove,add,cosine_similarity,Linear Regression,neural_networks,train_df,42,0,0,2023-05-28 01:08:17,0.728005194736278,0.002361020234184,0.9600769218127974,0.331858407079646,0.1106194690265486,0.3333333333333333,0.1661129568106312,0.331858407079646,0.331858407079646,0.331858407079646,0.11013000234944,0.331858407079646,0.1653779437273983
202,True,embed_words_glove,add,cosine_similarity,Linear Regression,neural_networks,test_df,42,0,0,2023-05-28 01:08:17,0.7226659685784997,-0.0046545314658801,0.9582489879279418,0.3565891472868217,0.1188630490956072,0.3333333333333333,0.1752380952380952,0.3565891472868217,0.3565891472868217,0.3565891472868217,0.1271558199627426,0.3565891472868217,0.1874640088593577
203,True,embed_words_glove,add,cosine_similarity,Linear Regression,neural_networks,validation_df,42,0,0,2023-05-28 01:08:17,0.6972753979996299,0.3926757020513269,0.0012145377279947,0.3538461538461538,0.1179487179487179,0.3333333333333333,0.1742424242424242,0.3538461538461538,0.3538461538461538,0.3538461538461538,0.125207100591716,0.3538461538461538,0.1849650349650349
204,True,embed_words_glove,add,cosine_similarity,Ridge Regression,neural_networks,train_df,42,0,0,2023-05-28 01:08:17,0.7280052635988047,0.0023610202341755,0.9600769218129336,0.331858407079646,0.1106194690265486,0.3333333333333333,0.1661129568106312,0.331858407079646,0.331858407079646,0.331858407079646,0.11013000234944,0.331858407079646,0.1653779437273983
205,True,embed_words_glove,add,cosine_similarity,Ridge Regression,neural_networks,test_df,42,0,0,2023-05-28 01:08:17,0.7226655601124667,-0.0046545314658892,0.9582489879278604,0.3565891472868217,0.1188630490956072,0.3333333333333333,0.1752380952380952,0.3565891472868217,0.3565891472868217,0.3565891472868217,0.1271558199627426,0.3565891472868217,0.1874640088593577
206,True,embed_words_glove,add,cosine_similarity,Ridge Regression,neural_networks,validation_df,42,0,0,2023-05-28 01:08:17,0.6973759432627581,0.3926757020513364,0.0012145377279944,0.3538461538461538,0.1179487179487179,0.3333333333333333,0.1742424242424242,0.3538461538461538,0.3538461538461538,0.3538461538461538,0.125207100591716,0.3538461538461538,0.1849650349650349
207,True,embed_words_glove,add,cosine_similarity,Isotonic Regression,english_language_arts,train_df,42,0,0,2023-05-28 01:08:17,0.6886568120939924,0.3446368322167764,9.472733993734104e-72,0.4759842519685039,0.5798772170083646,0.3763082458427966,0.3107898789693619,0.4759842519685039,0.4759842519685039,0.4759842519685039,0.5629195922397162,0.4759842519685039,0.3794649756323447
208,True,embed_words_glove,add,cosine_similarity,Isotonic Regression,english_language_arts,test_df,42,0,0,2023-05-28 01:08:17,0.7128380890413478,0.3149835648052861,3.4775864203754235e-18,0.4338842975206611,0.3345496894409938,0.3556857259427639,0.2796240225912673,0.4338842975206611,0.4338842975206611,0.4338842975206611,0.3877904539465804,0.4338842975206611,0.3346994791731172
209,True,embed_words_glove,add,cosine_similarity,Isotonic Regression,english_language_arts,validation_df,42,0,0,2023-05-28 01:08:17,0.7146200689779011,0.2849342969758243,3.295851521810089e-08,0.4573002754820937,0.3880829141454642,0.3796343439018745,0.303639846743295,0.4573002754820937,0.4573002754820937,0.4573002754820937,0.4732584348190729,0.4573002754820937,0.3675390266299357
210,True,embed_words_glove,add,cosine_similarity,Linear Regression,english_language_arts,train_df,42,0,0,2023-05-28 01:08:17,0.6939787628934662,0.3241938752010463,3.0776972750805765e-63,0.4688976377952756,0.2811261657927391,0.2750778089857178,0.2165292359627117,0.4688976377952756,0.4688976377952756,0.4688976377952756,0.4392873216779535,0.4688976377952756,0.3587998698028117
211,True,embed_words_glove,add,cosine_similarity,Linear Regression,english_language_arts,test_df,42,0,0,2023-05-28 01:08:17,0.7126583389618295,0.3146526383482619,3.785158292168573e-18,0.4352617079889807,0.3451951951951952,0.3553360144547415,0.2680120880677913,0.4352617079889807,0.4352617079889807,0.4352617079889807,0.3996252450797906,0.4352617079889807,0.3224106477260908
212,True,embed_words_glove,add,cosine_similarity,Linear Regression,english_language_arts,validation_df,42,0,0,2023-05-28 01:08:17,0.7051142666075815,0.3223003074713286,3.2148873775515084e-10,0.4490358126721763,0.3993894763343404,0.3731697909434544,0.2853583422319204,0.4490358126721763,0.4490358126721763,0.4490358126721763,0.4872160391334382,0.4490358126721763,0.3450023450318897
213,True,embed_words_glove,add,cosine_similarity,Ridge Regression,english_language_arts,train_df,42,0,0,2023-05-28 01:08:17,0.6940937230413048,0.3241938752010464,3.0776972750798764e-63,0.4708661417322834,0.2914437689969605,0.2757149208896793,0.2145316676201658,0.4708661417322834,0.4708661417322834,0.4708661417322834,0.454231314170835,0.4708661417322834,0.3562468244766947
214,True,embed_words_glove,add,cosine_similarity,Ridge Regression,english_language_arts,test_df,42,0,0,2023-05-28 01:08:17,0.712821709053223,0.3146526383482619,3.785158292168573e-18,0.4393939393939394,0.3629629629629629,0.3582211342309261,0.2661758114840288,0.4393939393939394,0.4393939393939394,0.4393939393939394,0.419314355677992,0.4393939393939394,0.3207284729128745
215,True,embed_words_glove,add,cosine_similarity,Ridge Regression,english_language_arts,validation_df,42,0,0,2023-05-28 01:08:17,0.70538465044069,0.3223003074713287,3.2148873775515084e-10,0.443526170798898,0.4002132196162047,0.3687572321221939,0.2759180790960452,0.443526170798898,0.443526170798898,0.443526170798898,0.4882523627435432,0.443526170798898,0.3333848889511447
216,True,embed_words_conceptnet,avg,cosine_similarity,Isotonic Regression,neural_course,train_df,42,0,0,2023-05-28 01:08:17,0.7037082297354355,0.2562045365846178,3.3066445267941634e-08,0.3407079646017699,0.3232323232323232,0.3614925373134328,0.2256497028070632,0.3407079646017699,0.3407079646017699,0.3407079646017699,0.2049477071600965,0.3407079646017699,0.1916923238180145
217,True,embed_words_conceptnet,avg,cosine_similarity,Isotonic Regression,neural_course,test_df,42,0,0,2023-05-28 01:08:17,0.7152983417209625,0.1819375004441786,0.0390599097329353,0.3720930232558139,0.3439153439153439,0.3684210526315789,0.2389006342494714,0.3720930232558139,0.3720930232558139,0.3720930232558139,0.2283745539559493,0.3720930232558139,0.2175131520723732
218,True,embed_words_conceptnet,avg,cosine_similarity,Isotonic Regression,neural_course,validation_df,42,0,0,2023-05-28 01:08:17,0.6390059229633936,0.4425483505117324,0.000223142265382,0.3692307692307692,0.453125,0.375,0.2503192848020434,0.3692307692307692,0.3692307692307692,0.3692307692307692,0.2502403846153846,0.3692307692307692,0.2144414972001178
219,True,embed_words_conceptnet,avg,cosine_similarity,Linear Regression,neural_course,train_df,42,0,0,2023-05-28 01:08:17,0.7279801592889867,0.008622706136577,0.8549415881184743,0.331858407079646,0.1106194690265486,0.3333333333333333,0.1661129568106312,0.331858407079646,0.331858407079646,0.331858407079646,0.11013000234944,0.331858407079646,0.1653779437273983
220,True,embed_words_conceptnet,avg,cosine_similarity,Linear Regression,neural_course,test_df,42,0,0,2023-05-28 01:08:17,0.7225015395230511,0.0363273101599732,0.6827466977375649,0.3565891472868217,0.1188630490956072,0.3333333333333333,0.1752380952380952,0.3565891472868217,0.3565891472868217,0.3565891472868217,0.1271558199627426,0.3565891472868217,0.1874640088593577
221,True,embed_words_conceptnet,avg,cosine_similarity,Linear Regression,neural_course,validation_df,42,0,0,2023-05-28 01:08:18,0.7006164690174946,-0.5035947691015481,1.9013485813897563e-05,0.3538461538461538,0.1179487179487179,0.3333333333333333,0.1742424242424242,0.3538461538461538,0.3538461538461538,0.3538461538461538,0.125207100591716,0.3538461538461538,0.1849650349650349
222,True,embed_words_conceptnet,avg,cosine_similarity,Ridge Regression,neural_course,train_df,42,0,0,2023-05-28 01:08:18,0.727980497157184,0.0086227061365796,0.8549415881184185,0.331858407079646,0.1106194690265486,0.3333333333333333,0.1661129568106312,0.331858407079646,0.331858407079646,0.331858407079646,0.11013000234944,0.331858407079646,0.1653779437273983
223,True,embed_words_conceptnet,avg,cosine_similarity,Ridge Regression,neural_course,test_df,42,0,0,2023-05-28 01:08:18,0.7225169103078993,0.0363273101599752,0.6827466977375497,0.3565891472868217,0.1188630490956072,0.3333333333333333,0.1752380952380952,0.3565891472868217,0.3565891472868217,0.3565891472868217,0.1271558199627426,0.3565891472868217,0.1874640088593577
